Genes,logFC,AveExpr,t,P.Value,adj.P.Val,B,xiao,signifficant,names
CAMK2G,-1.1853593508812121,12.202865496698768,-3.759910455789402,0.0029024378095557804,0.21824459787337172,-1.4458516806509225,9.827935673724184e-4,Downregulated (π < 0.05),
PDLIM5,-1.33860719279523,17.831576752458233,-3.733296373864582,0.00304370340599737,0.22146117917431696,-1.4895008799006781,4.2782312725372896e-4,Downregulated (π < 0.05),
SDHB,-1.657046278438619,16.43570326895302,-3.715983083426036,0.0031393817517979144,0.22146117917431696,-1.517931423999384,7.114671957644228e-5,Downregulated (π < 0.05),
OPTN,-1.0157594660576823,11.415953460529895,-3.690225906965127,0.0032874822148608713,0.22146117917431696,-1.5602780056478442,0.00300421150668711,Downregulated (π < 0.05),
SCCPDH,-1.0440940627504496,13.154367112657654,-3.646085478619456,0.0035581946696674567,0.22146117917431696,-1.6329821335741803,0.002774939210795453,Downregulated (π < 0.05),
HMGCS2,1.647737233488975,11.125512203881488,3.6438124256826803,0.003572739903327206,0.22146117917431696,-1.6367305384941204,9.289434939864788e-5,Upregulated (π < 0.05),
MYH14,-0.9160033585228717,10.938944703979637,-3.6215881011090314,0.0037182085878692496,0.22146117917431696,-1.673401961320221,0.0059486381849261005,Downregulated (π < 0.05),
TBCD,-1.3105079497877963,12.222330478479535,-3.6201079385784745,0.0037281101617687882,0.22146117917431696,-1.6758457229119035,6.567751063964968e-4,Downregulated (π < 0.05),
CRYM,-2.7714301787529187,12.863548201416554,-3.617788485534543,0.0037436806079196925,0.22146117917431696,-1.679675509443431,1.8817721263532003e-7,Downregulated (π < 0.05),CRYM
CARD19,-1.5681949490613434,7.961003738361292,-3.692712766807339,0.003800277634908914,0.22146117917431696,-1.6374810703805238,1.6020594133677542e-4,Downregulated (π < 0.05),
RTN2,-2.0735972874459634,15.583242654303602,-3.5901119177110896,0.003934701011764719,0.2237021477664283,-1.7254062347905927,1.0299484817342208e-5,Downregulated (π < 0.05),
PPP1R3A,-1.0264353398452428,12.68336660156611,-3.5626373865601364,0.0041342166505495305,0.22705681017061524,-1.7708602159061337,0.0035758704533897503,Downregulated (π < 0.05),
DMTN,1.73742385946578,10.504656638594403,3.6356624529293624,0.004188521165738505,0.22705681017061524,-1.7247074342666355,7.387739083192703e-5,Upregulated (π < 0.05),
JPH2,-1.0831090327128479,11.938998953607664,-3.479402248394438,0.004804229843980656,0.239016975580791,-1.9088835931483086,0.0030828029888074066,Downregulated (π < 0.05),
SQSTM1,-1.236307472745775,11.248704491287485,-3.4746419246746387,0.004845749370269259,0.239016975580791,-1.9167907054202553,0.001375290500759708,Downregulated (π < 0.05),
SLC2A4,-1.0942100046968308,8.569822908676823,-3.5265771035095916,0.005049265093187273,0.239016975580791,-1.8924669249533528,0.003067957136679338,Downregulated (π < 0.05),
MRPL19,-1.0517457162998625,11.946157548657846,-3.4450576771443884,0.0051121264748006994,0.239016975580791,-1.9659610821459,0.0038907339782132313,Downregulated (π < 0.05),
RPN1,-1.174246166172491,13.590487781580197,-3.4304064508700383,0.005249531917726361,0.239016975580791,-1.9903301983906907,0.0021031019809862163,Downregulated (π < 0.05),
CEFIP,-0.8749810695232139,10.578629779569226,-3.4238029415104805,0.005312688109918994,0.239016975580791,-2.0013174381126673,0.010225701040065826,Downregulated (π < 0.05),
PROB1,-1.1089453636881963,13.019220175356576,-3.393249018806029,0.0056151434155213426,0.239016975580791,-2.0521833292142038,0.003192744405580907,Downregulated (π < 0.05),
NDUFB3,-1.2158991505077346,13.151322665010603,-3.3912794854898043,0.005635231594842679,0.239016975580791,-2.055463750328668,0.001842194709734169,Downregulated (π < 0.05),
RUSF1,-1.014963976398965,11.297034589200676,-3.3840437425479633,0.005709662661520581,0.239016975580791,-2.067517033917512,0.005284944388188555,Downregulated (π < 0.05),
RUVBL2,1.5259490516296044,12.79398185277013,3.3797177394454554,0.0057546397722050115,0.239016975580791,-2.0747244285352826,3.818579261059744e-4,Upregulated (π < 0.05),
EIF3E,-1.2696777830644734,10.838845660695435,-3.3780280665905975,0.005772304963694186,0.239016975580791,-2.0775397602434533,0.0014375895303685297,Downregulated (π < 0.05),
CDC34,-1.0182747291674357,9.851405047254524,-3.3757505100758833,0.005796203740571582,0.239016975580791,-2.081334825700078,0.005275525161130321,Downregulated (π < 0.05),
PARVB,1.4344404250510756,9.585750236603362,3.5342712484700627,0.005805846854449211,0.239016975580791,-1.9808868698333408,6.200095603512893e-4,Upregulated (π < 0.05),
NENF,-0.8717870936042669,10.165283796944845,-3.371025922914798,0.005846101253870942,0.239016975580791,-2.0892080828434163,0.011302717964572703,Downregulated (π < 0.05),
USP7,-1.1383256899389806,10.688474997816673,-3.353505729142845,0.0060349831033880644,0.239016975580791,-2.118412880980209,0.002976367427520165,Downregulated (π < 0.05),
THBS4,-1.9958716693591567,8.074550315224872,-3.9824142685316892,0.0060739298414061085,0.239016975580791,-1.9440691700963648,3.76781969577357e-5,Downregulated (π < 0.05),
PHB1,-1.0847157960032945,12.215774499547319,-3.3363544034162778,0.006225901877673438,0.239016975580791,-2.147014971902176,0.004048893574039293,Downregulated (π < 0.05),
SERPING1,1.0105453053436513,12.703019126036565,3.3338013488471576,0.006254841488815208,0.239016975580791,-2.151273504603437,0.005928935643642921,Upregulated (π < 0.05),
TFCP2,-1.6051064606162662,8.788101217932441,-3.3077697210332544,0.006557835288316859,0.24655345253333222,-2.1947081811973286,3.1308926749543385e-4,Downregulated (π < 0.05),
TGM2,-1.1206732764560972,10.50374114781215,-3.3430554759991087,0.0069315321758639135,0.2492748110183561,-2.1772157539450583,0.0038043024236232904,Downregulated (π < 0.05),
ECH1,0.9641004461996499,13.188314859331365,3.2658126854716896,0.007077894431481882,0.2492748110183561,-2.2647612057121744,0.008454570790811118,Upregulated (π < 0.05),
SLC25A12,-1.3502851030232321,13.975416066761566,-3.257011557612505,0.007192187679495444,0.2492748110183561,-2.279462159313913,0.0012768837218159377,Downregulated (π < 0.05),
PRR33,-1.221955065408567,13.074691046368258,-3.255544927382813,0.007211414679936101,0.2492748110183561,-2.281912131704081,0.0024132219276678676,Downregulated (π < 0.05),
EIF2B2,-2.0281446212859873,10.070993452048992,-3.2554838326769096,0.007212216738969815,0.2492748110183561,-2.282014190157408,4.527450343405659e-5,Downregulated (π < 0.05),
NDUFS8,-0.9281228651102733,13.108946487664562,-3.2402209186214126,0.007415449008563808,0.2492748110183561,-2.3075135625981744,0.010549354108576525,Downregulated (π < 0.05),
PXN,-1.7200929178789037,7.572367752413047,-3.3019475673722463,0.007444084512378469,0.2492748110183561,-2.2413628041398836,2.1843271338745424e-4,Downregulated (π < 0.05),
DBT,-0.873793765141901,11.932587107173545,-3.229382828851962,0.00756327623586451,0.2492748110183561,-2.3256235819563105,0.014009737281420404,Downregulated (π < 0.05),
UQCRC1,-1.1750723724647578,16.06661867120734,-3.227253445822866,0.0075926690614771695,0.2492748110183561,-2.3291819752122334,0.0032308002082552267,Downregulated (π < 0.05),
NIPSNAP2,-0.9155397813566424,14.35521162268484,-3.209709030089338,0.00783928558982199,0.2537968709704869,-2.358503456493981,0.011806640910065587,Downregulated (π < 0.05),
COX6B1,-1.0907329161837627,14.485927701019541,-3.194800464479837,0.008055211580071251,0.2572150437417272,-2.3834236393063164,0.005201028191196436,Downregulated (π < 0.05),
TIMM9,-1.206272077457104,11.708561710986867,-3.184962761502748,0.008200978344237499,0.2583308178434812,-2.3998693566970433,0.0030447693696642477,Downregulated (π < 0.05),
MRPL40,-0.885017414795854,10.668141917457003,-3.1666214994096067,0.008479900323240657,0.25866255368439817,-2.430533322023469,0.014675392814446762,Downregulated (π < 0.05),
LNPK,-1.0956933445139416,11.603989302651714,-3.16109767055116,0.00856576622922265,0.25866255368439817,-2.439768953335465,0.005431824170171258,Downregulated (π < 0.05),
SVIL,-1.4188701997440774,12.537351556214036,-3.147787367222365,0.00877629374554909,0.25866255368439817,-2.4620240795409614,0.0012073285808371222,Downregulated (π < 0.05),
PCCB,-0.8742734520605691,10.790362250170768,-3.14218072776197,0.008866529288758529,0.25866255368439817,-2.4713987645898863,0.016061107973945228,Downregulated (π < 0.05),
LGALS3,-1.0922069699000048,10.547882458130026,-3.140914356617881,0.008887040040595578,0.25866255368439817,-2.4735162393408703,0.00574934338341478,Downregulated (π < 0.05),
BABAM1,-0.8402773648231978,9.12612837225635,-3.130835638553967,0.009051995390699627,0.25866255368439817,-2.490368809868025,0.019191039751948007,Downregulated (π < 0.05),
MYO18B,-1.2372115432890762,10.989213037417686,-3.116813068801609,0.009286647914082687,0.25866255368439817,-2.5138160087545622,0.0030606359346309507,Downregulated (π < 0.05),
UQCRC2,-1.197428275420048,14.111306805756126,-3.1142810443226545,0.009329667615126828,0.25866255368439817,-2.518049797749589,0.0037073223633240504,Downregulated (π < 0.05),
NDUFB6,-1.0234282427925212,11.291926891554281,-3.1107153966274494,0.009390589574049228,0.25866255368439817,-2.5240118795556628,0.00841776148072962,Downregulated (π < 0.05),
NDUFA4,-1.6920355068614885,16.394159252039938,-3.1067645025306003,0.009458562035407169,0.25866255368439817,-2.530618083941622,3.758583692587578e-4,Downregulated (π < 0.05),
RABEP1,-0.9740193149331198,9.013360402068404,-3.153533625016029,0.009640009744156767,0.25866255368439817,-2.4738060722340776,0.01087558234903953,Downregulated (π < 0.05),
IGHA2,-1.0008407614159314,10.968802510481114,-3.0921505689540614,0.00971432037116966,0.25866255368439817,-2.5550531241234276,0.00967654489971595,Downregulated (π < 0.05),
UTRN,-1.0954604479541814,15.507331547670914,-3.063684208693661,0.010232672473822332,0.25866255368439817,-2.602645269472227,0.006607265204777678,Downregulated (π < 0.05),
PCYOX1,-0.9491960611683705,11.813642419514958,-3.0531560594447362,0.010431353527474803,0.25866255368439817,-2.620244685361832,0.01315275601377354,Downregulated (π < 0.05),
CKAP5,-0.9328210690537428,9.268506891738486,-3.046915040777966,0.010550956245140464,0.25866255368439817,-2.6306767511140525,0.014324681160862522,Downregulated (π < 0.05),
CLPB,-1.2943127509562373,12.028755042673435,-3.04303718723389,0.010625964442334913,0.25866255368439817,-2.6371583984689293,0.002789352496413697,Downregulated (π < 0.05),
MYOZ1,-1.3916650462911733,17.420077846868494,-3.0415546221079213,0.010654782625743335,0.25866255368439817,-2.639636369182123,0.001798882330237116,Downregulated (π < 0.05),
PHKG1,-1.108433313577411,12.351050288901607,-3.039827233130652,0.01068845875449601,0.25866255368439817,-2.6425234927661756,0.006534070515932469,Downregulated (π < 0.05),
RALA,-1.0279749754649732,13.457253936002518,-3.037763407477977,0.01072883405632367,0.25866255368439817,-2.6459728613077482,0.009450554334715106,Downregulated (π < 0.05),
IGKV3D-20,-1.5240831307005624,12.744448404123021,-3.0319130490956776,0.010844121034041095,0.25866255368439817,-2.6557504176828273,0.0010126814696293904,Downregulated (π < 0.05),
CYC1,-1.6730369399295348,15.763398682530035,-3.0307513565067437,0.010867160926015498,0.25866255368439817,-2.6576918483747685,5.180237683192515e-4,Downregulated (π < 0.05),
ALDOC,-1.72993441399597,9.925439864576816,-3.353137550527743,0.010911837295093825,0.25866255368439817,-2.4476371966988544,4.0335925082528074e-4,Downregulated (π < 0.05),
DCD,1.88663806159256,15.600065309755006,3.0178365936065212,0.011126633854779713,0.25866255368439817,-2.6792732682634015,2.0615581090526708e-4,Upregulated (π < 0.05),
KTN1,-0.8595064006690905,10.105213557708636,-3.0112423717553525,0.011261508270797254,0.25866255368439817,-2.69029124787783,0.021151188336208323,Downregulated (π < 0.05),
ART3,-1.4277952732786101,9.979138602391787,-3.008024120959539,0.011327926879364543,0.25866255368439817,-2.6956681045748714,0.001666192562226287,Downregulated (π < 0.05),
BAG2,-0.8392013126149394,11.787910434874274,-2.9978163610883612,0.01154120625193398,0.25866255368439817,-2.712720903434567,0.023650409535958657,Downregulated (π < 0.05),
HBG2,3.2282598764148016,12.075436659641666,3.4701126039574386,0.011558161365604749,0.25866255368439817,-2.4544373744291077,5.578295115626981e-7,Upregulated (π < 0.05),
MYLK3,-1.6402510669284887,8.23446767675446,-3.466726064748366,0.011608952078227992,0.25866255368439817,-2.4579806589928483,6.695371568348625e-4,Downregulated (π < 0.05),
JSRP1,-0.9991276222232557,13.04513250519316,-2.9888538102957005,0.011731785223228163,0.25866255368439817,-2.7276912165904017,0.011777370768803589,Downregulated (π < 0.05),
LMNA,-1.0886571935144058,15.46888133865938,-2.980476755023387,0.01191276478718997,0.25866255368439817,-2.741681496703253,0.008043355067696305,Downregulated (π < 0.05),
DST,-0.9360630326338395,10.110315352343411,-2.9757287353277095,0.012016581090008537,0.25866255368439817,-2.749610089992324,0.015942407508241108,Downregulated (π < 0.05),
ASB2,-2.1350878549055654,8.079555681639008,-3.4374335024761873,0.012058552851628483,0.25866255368439817,-2.5365035513522907,8.005651223426562e-5,Downregulated (π < 0.05),
IMMT,-1.2856113863341978,14.244137548306982,-2.9721964238563165,0.012094403094221166,0.25866255368439817,-2.755508145577524,0.0034272731813066253,Downregulated (π < 0.05),
DLST,-0.8946017579250558,11.880341182357915,-2.9721858380316397,0.012094637072368153,0.25866255368439817,-2.755525820594398,0.019261237431977527,Downregulated (π < 0.05),
GADD45GIP1,-0.9622877301479864,10.503763813305783,-2.9721544092621945,0.01209533176816791,0.25866255368439817,-2.755578296789871,0.01428652550352962,Downregulated (π < 0.05),
POLG,-1.7182818201258847,14.278661857046975,-2.9594665046468807,0.01237907161930793,0.2594750679869148,-2.776760443541828,5.280810641821766e-4,Downregulated (π < 0.05),
BDH1,-1.084612551881282,12.33582838099671,-2.9554183460186834,0.012470995156014655,0.2594750679869148,-2.78351757877837,0.00860578406167131,Downregulated (π < 0.05),
THBS1,2.1475744808407704,9.024703874267246,3.624576570576648,0.012631109832480645,0.2594750679869148,-2.539999909426543,8.369591078491423e-5,Upregulated (π < 0.05),
FUBP1,0.7269367114546323,10.089923955688828,2.940041553302247,0.012826429961090116,0.2594750679869148,-2.8091788216746836,0.04214175787008806,Upregulated (π < 0.05),
GPD2,-1.057535233339884,13.412226936804958,-2.93823391827597,0.012868873416156619,0.2594750679869148,-2.812194858492183,0.010017803349805949,Downregulated (π < 0.05),
ANK3,-0.8172258649647617,10.421911587513035,-2.9367697981396454,0.012903354005352325,0.2594750679869148,-2.8146376455841637,0.028577044310350803,Downregulated (π < 0.05),
DNAJA2,-0.9410967191006812,13.733828312270346,-2.9284504721932043,0.013101037740911236,0.2594750679869148,-2.8285162280132146,0.0169122959219589,Downregulated (π < 0.05),
CMYA5,-0.7904069137224745,11.929951047347021,-2.9198526054130363,0.01330852061131514,0.2594750679869148,-2.842856412854081,0.03290782734682197,Downregulated (π < 0.05),
EIF5B,-0.7781231164889917,9.320373457320905,-2.916355009409823,0.013393860527672836,0.2594750679869148,-2.8486890470670145,0.03487402560054537,Downregulated (π < 0.05),
GIMAP1,1.9546945785238563,9.115616519340568,3.104542331195807,0.013428824422168474,0.2594750679869148,-2.652252739016532,2.1922295060386427e-4,Upregulated (π < 0.05),
NDUFB8,-1.0464786667406862,12.987436911837262,-2.9117862460882313,0.013506160180017346,0.2594750679869148,-2.856307142635897,0.011057106968638817,Downregulated (π < 0.05),
OXSM,1.566826165994879,7.868275238756252,3.1988070989615704,0.013635294727054886,0.2594750679869148,-2.630029006721151,0.0011949330596388882,Upregulated (π < 0.05),
LRPAP1,-1.1070416008055446,9.301752983938425,-2.901214994953719,0.013769617076117993,0.2594750679869148,-2.873930246782932,0.008703803545852542,Downregulated (π < 0.05),
MECP2,-1.057047814037304,9.314546354708497,-2.9446652051966553,0.013896548697374602,0.2594750679869148,-2.8023344805225014,0.010888394685156021,Downregulated (π < 0.05),
CACNA2D1,-0.9894098147206165,14.774120632342239,-2.889691420026807,0.014062652899685129,0.2594750679869148,-2.8931347601706063,0.014712265997056257,Downregulated (π < 0.05),
SPR,-1.1155781135142746,12.08540166328321,-2.889304854804545,0.014072590064802467,0.2594750679869148,-2.89377887107376,0.00859738946871034,Downregulated (π < 0.05),
RPS10,-1.031492484391702,10.06231562538471,-2.8771252086028203,0.014389295105255865,0.2594750679869148,-2.91406909688472,0.012590170392769238,Downregulated (π < 0.05),
PITPNB,-0.8157242073232318,9.377469998908053,-2.874980744154086,0.014445788297520449,0.2594750679869148,-2.9176407658277848,0.03153961492566739,Downregulated (π < 0.05),
SLC1A4,-1.327179323679994,11.476427462209458,-2.9147844556345692,0.01464476840451703,0.2594750679869148,-2.8493803845126164,0.0036773227759465633,Downregulated (π < 0.05),
SOD2,1.975895503576929,14.905889776015684,2.8656386211337983,0.014694484424168621,0.2594750679869148,-2.9331973767674757,2.3904987838108317e-4,Upregulated (π < 0.05),
UQCRB,-1.2894262728868764,13.193506473688245,-2.864604233305782,0.014722281750263104,0.2594750679869148,-2.9349195487051727,0.004342491663823111,Downregulated (π < 0.05),
FAU,-0.8318411793560738,10.988951340479604,-2.863222927771516,0.014759483555393017,0.2594750679869148,-2.937219214863172,0.02998872458271641,Downregulated (π < 0.05),
MYL11,-1.1587278239661316,21.150209015790022,-2.862714924848926,0.014773188803881338,0.2594750679869148,-2.938064935768633,0.007566915407876741,Downregulated (π < 0.05),
TMUB1,-0.9761208109450585,9.62601999677365,-2.963140049222612,0.01490783457953964,0.2594750679869148,-2.8016410956441686,0.01648283624597398,Downregulated (π < 0.05),
G3BP1,-0.8594521733529934,10.618212560497822,-2.85744190176027,0.014916198674494455,0.2594750679869148,-2.946842553776011,0.026936833117465052,Downregulated (π < 0.05),
CHCHD3,-1.4926402551270819,12.946414993616628,-2.8505700329590202,0.015104641407146478,0.260397741952618,-2.9582791844085405,0.0019145508771608846,Downregulated (π < 0.05),
LRRFIP2,-1.0348394141276103,10.336035551616261,-2.8917971342342508,0.015247883300736103,0.260397741952618,-2.8855697932307343,0.01317994642502907,Downregulated (π < 0.05),
TIMM8A,-1.2260364775379244,11.159144285848084,-2.8360330522697237,0.015511122281506225,0.260397741952618,-2.9824630663276004,0.006048707571907642,Downregulated (π < 0.05),
RPL9P9,-1.1242425796494704,13.387343003282796,-2.8350447733478696,0.0155391481404717,0.260397741952618,-2.9841066932252436,0.009262441065889708,Downregulated (π < 0.05),
EIF3C,-2.03538597536569,7.882425263048869,-3.1083979970368087,0.015557823837383003,0.260397741952618,-2.760056073076184,2.088901904178534e-4,Downregulated (π < 0.05),
SUN1,-1.1399757960888124,9.247444965153074,-2.8773555020070027,0.01563950402117826,0.260397741952618,-2.908302830643055,0.008738922735593159,Downregulated (π < 0.05),
NDUFA11,-1.2523133672363453,11.641699824423974,-2.8097472919779247,0.01627392899488517,0.26423614540858925,-3.0261573142993123,0.005757421776806537,Downregulated (π < 0.05),NDUFA11
MICOS13,-1.2954791553716607,14.127148981834617,-2.795248672606153,0.016710502141035147,0.26423614540858925,-3.050237382959568,0.004987925278067962,Downregulated (π < 0.05),
CUL3,-1.026504964752279,11.023411266844882,-2.7952482343712917,0.016710515511016988,0.26423614540858925,-3.050238110569996,0.014993059221225057,Downregulated (π < 0.05),
TPR,-1.314812165521401,10.266848150207753,-2.7948235372618626,0.016723477464652192,0.26423614540858925,-3.0509432372503946,0.004613262694075241,Downregulated (π < 0.05),
UBQLN1,-0.9901396901754946,9.17675158414845,-2.794619679823203,0.016729702832091,0.26423614540858925,-3.0512816979648076,0.017418276615465286,Downregulated (π < 0.05),
IQGAP1,1.3916329983209224,9.368679617966047,2.883759863682317,0.01702767500837503,0.26423614540858925,-2.88425579048742,0.0034547563183690553,Upregulated (π < 0.05),
CASQ1,-1.004646285071896,18.64233497785759,-2.783745786712851,0.017065121613937796,0.26423614540858925,-3.069330863555643,0.016745389889683777,Downregulated (π < 0.05),
OXSR1,0.8014061995373236,10.522533693108656,2.783033655669787,0.0170873194569639,0.26423614540858925,-3.070512586761747,0.03834016150854918,Upregulated (π < 0.05),
NDUFA8,-1.5202624666217517,14.220037783249108,-2.7726478222844806,0.017414328629546547,0.26423614540858925,-3.0877425002857435,0.0021169789284476094,Downregulated (π < 0.05),
COQ10A,-1.3097994008273073,12.979994051803798,-2.7707755162392527,0.017473936697519416,0.26423614540858925,-3.0908477085054495,0.004987517907658507,Downregulated (π < 0.05),
CAMK2B,-0.8165803969151924,13.349462343313103,-2.7675851278322012,0.017575974331448863,0.26423614540858925,-3.0961382940618347,0.03688379460658111,Downregulated (π < 0.05),
GSTM1,1.6638768432322522,13.228576579424882,2.7673256345372756,0.01758429957648053,0.26423614540858925,-3.0965685724327856,0.0012025530604713238,Upregulated (π < 0.05),
TOMM70,-1.1509071339573236,11.00342504016158,-2.766530958225074,0.017609819248122917,0.26423614540858925,-3.097886229342962,0.009572531358405505,Downregulated (π < 0.05),
RNF114,-1.0160674942963812,10.466034069370945,-2.766037637075029,0.017625679870012987,0.26423614540858925,-3.0987041816528995,0.01651831853925394,Downregulated (π < 0.05),
UQCRH,-1.064405174794624,14.754290875108333,-2.764295579943038,0.0176818015431702,0.26423614540858925,-3.1015924435038156,0.01363509444578998,Downregulated (π < 0.05),
KIAA1671,-0.7520569832407666,8.861902361157536,-2.7640908452940285,0.017688408837020463,0.26423614540858925,-3.101931869025122,0.04810188557745686,Downregulated (π < 0.05),
PC,-1.9256958610650283,9.601077868067058,-2.9260355181572124,0.017797114898819612,0.26423614540858925,-2.884848444641676,4.2727302424838784e-4,Downregulated (π < 0.05),
HRC,-1.0110720586398632,12.452571455980932,-2.753540623428372,0.018032220902952225,0.2660323223087445,-3.1194181331073616,0.01724805362414,Downregulated (π < 0.05),
SYNPO2L,-0.7261398068865539,11.270431045954561,-2.742511328938918,0.018398719155203004,0.2697321657281648,-3.1376882574506313,0.054953226420783076,not signifficant,
NDUFS4,-1.4289326401121478,14.859569651381323,-2.733833811303126,0.018692241074418674,0.26996196669638384,-3.1520551077916705,0.0033909432643066464,Downregulated (π < 0.05),
METTL7A,-0.9127597759142727,9.566297863906037,-2.7336257717642787,0.01869933468219634,0.26996196669638384,-3.152399463414269,0.026460157701681628,Downregulated (π < 0.05),
TRIM72,-1.0218843720089819,12.422446633685782,-2.7281531396376897,0.018886896195350906,0.26996196669638384,-3.1614565726734285,0.017315516499929552,Downregulated (π < 0.05),
ISCA2,-0.7810306047012112,11.84886139772301,-2.7278799669045015,0.018896307127417314,0.26996196669638384,-3.161908596745993,0.04506066932919819,Downregulated (π < 0.05),
COX4I1,-1.3781801667063238,13.76059127156731,-2.7166595370780624,0.019286887203690737,0.26996196669638384,-3.1804692428647416,0.004332936167184043,Downregulated (π < 0.05),
