Genes,logFC,AveExpr,t,P.Value,adj.P.Val,B,xiao,signifficant,names
PIGK,-0.20847545277210422,7.87294679763672,-0.39813797736612005,0.7017199434213816,0.8296301978739552,-5.408825977961677,0.9288143844531509,not signifficant,
DENR,0.1513621518988053,13.549166136595154,0.39278358084016646,0.7023864601568535,0.8299956032998543,-5.708791491022878,0.9479325429628245,not signifficant,
MDH1,-0.17818883833160015,19.21700658382363,-0.3921676794464276,0.7028276967183437,0.8300945634689694,-5.709028040754749,0.9390964041984868,not signifficant,
ENO3,-0.16117547327160864,18.473243654019317,-0.3908553472862427,0.7037682454680869,0.8307828500136746,-5.7095308703075665,0.944951251223971,not signifficant,
SGTA,-0.15796529699755624,12.191792970604801,-0.3896366240436902,0.7046421714752273,0.8308859682793225,-5.709996371104161,0.946202997859445,not signifficant,
ATXN10,-0.18613756994029096,9.41682350448711,-0.3906946264689591,0.7047018782034211,0.8308859682793225,-5.6105582659950235,0.9369320599784944,not signifficant,
LGALS3,-0.18052302116549512,10.35066965225921,-0.38866943607616244,0.7053360449151427,0.8308859682793225,-5.71036479384865,0.9389273764245953,not signifficant,
MPST,0.12323799421571202,13.36123952471437,0.3885858315431658,0.7053960371542392,0.8308859682793225,-5.710396598965035,0.9579022400207392,not signifficant,
DNAJB5,-0.2020777897909003,8.294283302166829,-0.3891145113407282,0.7058314588164889,0.8308859682793225,-5.611151929413055,0.9320212936598512,not signifficant,
ALDOA,-0.19251568630171434,17.16521540339265,-0.3877407098703331,0.7060025906180463,0.8308859682793225,-5.71071773079021,0.935174896042868,not signifficant,
SNCG,-0.3350376290390429,9.731994382843657,-0.38703946907296816,0.7073159974565146,0.8320100030871463,-5.611928015471138,0.8904609055677603,not signifficant,
FETUB,0.22204335043330659,10.39491144148519,0.3840026604125878,0.708688001833202,0.8329842621190636,-5.712129998760193,0.9263914645451401,not signifficant,
TXNDC17,-0.14443391411740691,12.31972630986971,-0.38339608564160443,0.7091241585469263,0.8329842621190636,-5.712357917376159,0.9515666983732591,not signifficant,
NIPSNAP3A,-0.14692029635781445,9.996979129519193,-0.38438013608037624,0.7092204505639056,0.8329842621190636,-5.612916775623754,0.9507727742540241,not signifficant,
CLYBL,-0.15863842194476163,9.384041546399835,-0.3830735962047303,0.7101568930167328,0.8335382477928733,-5.613400145525666,0.9471506939667752,not signifficant,
PGM5,-0.10821543511844567,13.004215336026775,-0.381608614253041,0.710410074238629,0.8335382477928733,-5.713027522437072,0.963675890642192,not signifficant,
LAMB1,0.13743210309176312,12.085851202947323,0.3802784848569486,0.7113675914762092,0.834233784890612,-5.713523832975924,0.9542737505922948,not signifficant,
EIF2A,-0.19944435105769287,9.739457413037504,-0.37976823596060244,0.7117350422421149,0.834233784890612,-5.713713775767242,0.9344277533901275,not signifficant,
ACTR1A,-0.10042370548833546,12.777908357884016,-0.3792883609711497,0.7120806897731236,0.834233784890612,-5.713892185941149,0.9664745819816684,not signifficant,
FKBP1A,-0.10713812146166646,12.842407830204566,-0.37679423288371383,0.7138782706177477,0.8359179749744882,-5.7148159389582345,0.964534059020464,not signifficant,
CCR7,0.1929151619237377,11.512017126646027,0.3725027617676914,0.7169755132545117,0.8387373344864892,-5.716391526919964,0.9378310192940641,not signifficant,
LTA4H,-0.10426242674853725,11.860055573463788,-0.37245717245257215,0.7170084448560212,0.8387373344864892,-5.716408170680422,0.9659098833535826,not signifficant,
MSI2,-0.10636982737274181,10.349675151341472,-0.3703308699620545,0.7185450577442525,0.8396598579430318,-5.7171822432468264,0.9654527800810144,not signifficant,
PDCD6IP,0.1410762806485497,12.479844220900265,0.36999392462236635,0.7187886780357268,0.8396598579430318,-5.717304511742267,0.9544865974248604,not signifficant,
ADH1B,0.15204423278231083,13.705421992913866,0.36942421768791245,0.7192006657705952,0.8396598579430318,-5.717510997213562,0.951119050203996,not signifficant,
S100A9,0.12091199813521847,11.9136450234365,0.36936496285158477,0.7192435217263954,0.8396598579430318,-5.7175324558771505,0.960936270686955,not signifficant,
CSRP1,0.1938510915684475,10.24457325713902,0.36838735847425197,0.71995071872511,0.8400630999395504,-5.717886004586655,0.9382919408739248,not signifficant,
BLVRA,0.26557864660236064,12.411656103757503,0.36732308467866187,0.720720925484321,0.8405394218857827,-5.718269861733294,0.916697374100592,not signifficant,
ITGA6,0.11394505579274039,9.157032136466709,0.3670179966145565,0.7217057509469017,0.8407026619127486,-5.619210135609822,0.963520238233297,not signifficant,
H1-0,-0.15217796839111308,13.247935830395097,-0.3659154447665117,0.7217401239853747,0.8407026619127486,-5.718775904227913,0.9515874055935198,not signifficant,
SFPQ,-0.1584048396247777,9.088038837118848,-0.3656297157357014,0.7219470748725325,0.8407026619127486,-5.718878392352343,0.9497002764354447,not signifficant,
