Genes,logFC,AveExpr,t,P.Value,adj.P.Val,B,xiao,signifficant,names
TPPP3,3.1234511296843284,13.189479788413884,7.58175538336635,8.135479619682455e-6,0.019476338209519797,3.1524612710013917,1.2671573178823212e-16,Upregulated (FDR < 0.05),TPPP3
ATP5PB,-1.338444168249275,12.687008558662715,-5.1116688468946725,2.895685921424047e-4,0.22572493192849094,0.47895054033172624,1.8376037507509642e-5,Downregulated (π < 0.05),ATP5PB
PI16,1.8558888183173803,10.282152178247902,4.7527797805870176,5.217731728319044e-4,0.22572493192849094,6.096531428498864e-4,8.091165347815501e-7,Upregulated (π < 0.05),PI16
BGN,1.7557706587815485,10.641570211284709,4.741510120539027,5.316637071464485e-4,0.22572493192849094,-0.014782946530921492,1.7822537822440625e-6,Upregulated (π < 0.05),BGN
EIF3C,2.988936022742684,7.882425263048869,5.590518531835929,6.32642073687645e-4,0.22572493192849094,-0.681048301123087,2.7470472398966056e-10,Upregulated (π < 0.05),
AIFM1,-1.4625995114510406,14.884926955715787,-4.56813107572863,7.112800941371928e-4,0.22572493192849094,-0.2543813274425393,2.4876896513122674e-5,Downregulated (π < 0.05),AIFM1
SNX2,1.4904116520722894,9.221012652573384,4.649008605598803,7.886496467597829e-4,0.22572493192849094,-0.323905039098328,2.3718101566446817e-5,Upregulated (π < 0.05),
CKMT2,-1.4686945162872629,15.925649992211145,-4.489469354249997,8.127600048167203e-4,0.22572493192849094,-0.36478762946893717,2.8952002691387416e-5,Downregulated (π < 0.05),CKMT2
TXNRD2,-1.4890747259474386,7.877584134632585,-4.6027728469430365,8.48589969655981e-4,0.22572493192849094,-0.3839834678115954,2.6705558096520477e-5,Downregulated (π < 0.05),TXNRD2
GSN,1.3354338454434753,14.926066491280288,4.284078256398524,0.0011556645953138475,0.2367954138407556,-0.6579043384445846,1.1956558342609555e-4,Upregulated (π < 0.05),
PDK2,-1.333021481299248,9.912938176721843,-4.247473046071777,0.0012311684592459123,0.2367954138407556,-0.7108571857639578,1.3223021326244378e-4,Downregulated (π < 0.05),
SF3B3,-1.8000734964765375,8.75294672273471,-4.424224263333403,0.001437266913173459,0.2367954138407556,-0.872248525997267,7.64466500978901e-6,Downregulated (π < 0.05),
ANXA1,1.548237434053851,13.169103774006905,4.138573612933531,0.0014876540064769814,0.2367954138407556,-0.8696162187224523,4.191424551182744e-5,Upregulated (π < 0.05),ANXA1
ATP5F1C,-1.0717081768305583,12.66028017127954,-4.0963746350083765,0.0016014450732924823,0.2367954138407556,-0.9316170900714749,0.0010093753702626166,Downregulated (π < 0.05),
CSRP3,1.376423554776533,14.80466148781426,4.073377159449937,0.0016672254192751262,0.2367954138407556,-0.9655164217725671,1.5006781217332616e-4,Upregulated (π < 0.05),
LUM,1.6329673887070477,15.51516941186354,3.9744980728107584,0.001983601414948279,0.2367954138407556,-1.112131523772737,3.862168203604092e-5,Upregulated (π < 0.05),
SLC25A12,-1.6424297886822998,13.975416066761566,-3.961691343797101,0.0020289065908075383,0.2367954138407556,-1.1312209583328965,3.778913775551598e-5,Downregulated (π < 0.05),
LACTB,-1.13241838037594,11.551872190341797,-3.956485623380889,0.0020476271854181645,0.2367954138407556,-1.1389869035321531,9.020094428293222e-4,Downregulated (π < 0.05),LACTB
COQ3,-1.2495418373074223,13.493464837944138,-3.9550795605326816,0.0020527141954343434,0.2367954138407556,-1.1410851150970167,4.381693525880024e-4,Downregulated (π < 0.05),
S100A11,1.1734804766875229,12.701105486032427,3.918475219509724,0.0021898480876353676,0.2367954138407556,-1.195802234124418,7.56881237017877e-4,Upregulated (π < 0.05),S100A11
DPYSL3,1.0396382990157633,11.750420005316572,3.873154287540378,0.0023728586224726327,0.2367954138407556,-1.2637953765426246,0.0018673774261719251,Upregulated (π < 0.05),
PDHA1,-1.1224754339813021,13.497223048034277,-3.8527111247905146,0.002460510997018748,0.2367954138407556,-1.294552563680707,0.0011789353852439054,Downregulated (π < 0.05),
HDHD3,-2.263233260861014,10.505270699498727,-4.760777025589459,0.002464628005417797,0.2367954138407556,-1.613476043510341,1.250043045925227e-6,Downregulated (π < 0.05),
ANP32A,1.0897153506789703,14.688185363356023,3.8456749175509546,0.0024914468560360355,0.2367954138407556,-1.3051510121434662,0.0014550347738563772,Upregulated (π < 0.05),
S100A6,1.4035608350701416,15.101284880570406,3.8116753108552843,0.002646684857005589,0.2367954138407556,-1.3564512643544466,2.4132693288808046e-4,Upregulated (π < 0.05),
CYFIP1,2.2796981435922508,6.9341089765061055,4.647439795255888,0.0027950574786421768,0.2367954138407556,-1.6860656045523466,1.5084875080040247e-6,Upregulated (π < 0.05),
MPO,1.358927934288169,8.681046070537702,3.8560428028935734,0.002882075771683617,0.2367954138407556,-1.4427358991312174,3.53120311796497e-4,Upregulated (π < 0.05),
PMM2,1.1536603995496062,10.088345365427221,3.759605799869573,0.002904016123853574,0.2367954138407556,-1.4352908205724182,0.0011834841327641886,Upregulated (π < 0.05),
IDH2,-1.0499733839215537,16.308208773249355,-3.7550295712158577,0.0029278305443723946,0.2367954138407556,-1.4422352783849561,0.0021874627423135035,Downregulated (π < 0.05),
STMN1,1.256217860856081,12.1074011943286,3.7016285561519418,0.0032210519912009017,0.2367954138407556,-1.5234508513384206,7.404610954935708e-4,Upregulated (π < 0.05),
PTGES2,-0.9970723898240976,12.236556468704961,-3.6947348704874905,0.003261046908855647,0.2367954138407556,-1.533958771261342,0.0033161713829610692,Downregulated (π < 0.05),
MAIP1,-2.9172050912026926,9.003436549956396,-4.923523407207112,0.0032900295619206618,0.2367954138407556,-2.0611185377993735,5.7169266065197455e-8,Downregulated (π < 0.05),MAIP1
DLAT,-1.1255400160608868,13.982248514604807,-3.676999773606394,0.0033663023892391607,0.2367954138407556,-1.561016213207183,0.0016470693629138146,Downregulated (π < 0.05),
FAM162A,-1.2185272068363222,10.507659241228517,-3.7548138025137177,0.0034197790367812226,0.2367954138407556,-1.5499895271044055,9.88802433680434e-4,Downregulated (π < 0.05),
TKT,1.310022656135942,13.32347586789752,3.652893265789907,0.0035149942737357277,0.2367954138407556,-1.5978490227513484,6.09685202847322e-4,Upregulated (π < 0.05),
SERPINA1,1.4171921964873349,17.06938948733881,3.645672421468262,0.00356083329083843,0.2367954138407556,-1.6088939874035812,3.389050911074841e-4,Upregulated (π < 0.05),
ACSL1,-1.3722586976454476,14.89346750459258,-3.576787749702993,0.004030196963031397,0.25411250236369126,-1.7145296275707773,5.174735400420085e-4,Downregulated (π < 0.05),
PPIF,-1.382309850897613,13.18480576071341,-3.576328319574956,0.004033531783550655,0.25411250236369126,-1.7152357622812628,4.90134708295723e-4,Downregulated (π < 0.05),
NDUFS3,-1.5750202746277164,13.296764214786718,-3.522101503456371,0.004447675978475522,0.2647080974547649,-1.798721849718965,1.9758865872646387e-4,Downregulated (π < 0.05),
COQ5,-0.9632361498115838,12.382017021089881,-3.514209160122906,0.004511480727432224,0.2647080974547649,-1.8108952638372848,0.005502440656473398,Downregulated (π < 0.05),
ALDH5A1,-1.0612494157435215,12.705533086643685,-3.4990293596273054,0.004636843724749995,0.2647080974547649,-1.8343246360751504,0.0033364141030275186,Downregulated (π < 0.05),
IGHG1,1.1658467843548195,17.330866019251005,3.49817532438645,0.004644001709732718,0.2647080974547649,-1.8356434032161908,0.0019052587864220592,Upregulated (π < 0.05),
ACAD8,-0.8855452150339342,10.691353291047212,-3.471637986067692,0.00487213809807765,0.26961849181362124,-1.876652469481657,0.008961302686968478,Downregulated (π < 0.05),
SLC25A4,-1.2576611197824423,15.012852254666694,-3.4610663863855082,0.004966178930585228,0.26961849181362124,-1.8930056079227713,0.0012658344332016841,Downregulated (π < 0.05),
SNCG,-1.4875838945249065,9.560780413156234,-3.6181944193940767,0.005068016763413933,0.26961849181362124,-2.0020552030827568,3.852601035504071e-4,Downregulated (π < 0.05),
MAPK1IP1L,1.2399662580171684,8.004181730560243,3.495307500747056,0.005328252173692859,0.2714151756502178,-1.9436604532328539,0.001517196476077367,Upregulated (π < 0.05),
THBS1,-2.617156316421834,9.024703874267246,-4.417115006100038,0.0053995743983165,0.2714151756502178,-2.2971103813818434,1.1620649954503554e-6,Downregulated (π < 0.05),
OXSM,-1.8859197477527232,7.868275238756252,-3.8502634230343475,0.00544190828371364,0.2714151756502178,-2.087599345971721,5.367950572834905e-5,Downregulated (π < 0.05),
NDUFA5,-1.129449144009227,12.980709825394792,-3.3677236553733945,0.005881236652352342,0.28281885605369783,-2.0377744271535705,0.003025020219414744,Downregulated (π < 0.05),
TF,1.0938567724944903,17.05816807871737,3.3544912742535162,0.006024195172899452,0.28281885605369783,-2.058347884458751,0.003728443123884773,Upregulated (π < 0.05),
DECR1,-0.8929431466815245,16.503522641647706,-3.3232904735169675,0.0063754324805376196,0.28281885605369783,-2.1069034478575093,0.010953475444167186,Downregulated (π < 0.05),
CNDP2,0.887512507989074,12.62439064918867,3.3187099324266134,0.006428721381458437,0.28281885605369783,-2.1140369412390316,0.011341830956689747,Upregulated (π < 0.05),
DDAH2,1.1367057621295142,10.251157229268149,3.316018199085698,0.006460247187534208,0.28281885605369783,-2.118229497235746,0.00324263133284121,Upregulated (π < 0.05),
DLST,-0.9960415932616193,11.880341182357915,-3.309205119883815,0.0065407460633637084,0.28281885605369783,-2.1288432619738784,0.006672274793642587,Downregulated (π < 0.05),
IGKV3D-20,1.6624125767275277,12.744448404123021,3.3070967605580237,0.006565862861567068,0.28281885605369783,-2.1321283285799413,2.352006131417278e-4,Upregulated (π < 0.05),
SLC25A3,-0.8605855601233401,10.558063339573009,-3.369972539183177,0.006615645755642055,0.28281885605369783,-2.1133731177656245,0.013317292612772183,Downregulated (π < 0.05),
PEF1,1.4993136154174866,8.517505040430231,3.6898202998735834,0.006785855405271774,0.28469517372255754,-2.0959108856517226,5.60912676653321e-4,Upregulated (π < 0.05),
NPC2,0.9073164868803509,11.526784516846117,3.27361934092186,0.006978057182179129,0.28469517372255754,-2.184323853467709,0.01105566278366797,Upregulated (π < 0.05),
YWHAZ,0.9502852173405802,12.340984164571994,3.270615914776284,0.00701629709675476,0.28469517372255754,-2.1890095711372375,0.008978178685201938,Upregulated (π < 0.05),
DPYSL4,1.0263795724373441,10.429287031368125,3.2533127508111352,0.007240777738954613,0.28890703178428906,-2.216013739991572,0.006358098705576033,Upregulated (π < 0.05),
LDHB,1.5102574758546172,16.01528335627303,3.2231610517739093,0.007649483278666833,0.29737420663681613,-2.263104910936064,6.364137538074566e-4,Upregulated (π < 0.05),
SLC16A1,-0.8798854166125345,9.424923855642882,-3.2823887160253316,0.007701420556174854,0.29737420663681613,-2.2437347163284755,0.013817341864796315,Downregulated (π < 0.05),
CP,1.0289832650236548,13.02333367781774,3.210460818453328,0.00782855353831421,0.29748503445593993,-2.282952588952276,0.00680195163290126,Upregulated (π < 0.05),
ANXA5,1.2047456875494262,15.605190278325816,3.1978822231796507,0.008010089606022602,0.29962741432528295,-2.3026168728537995,0.002981371992262431,Upregulated (π < 0.05),
MYL4,-2.1607254431079266,11.667613314494728,-3.237118031233596,0.008332522239622324,0.30689320371778217,-2.3113591723876805,3.2163910251197784e-5,Downregulated (π < 0.05),
FUNDC2,-1.0137295182684358,11.491775547336653,-3.1638595154802203,0.008522725162784166,0.3091424854500802,-2.3558356189061844,0.007983003564931434,Downregulated (π < 0.05),
PDHB,-1.0639594602422289,16.11972966151045,-3.1433826009694377,0.00884710734886333,0.3161190297489375,-2.387885127754641,0.006538525414350429,Downregulated (π < 0.05),
FAM136A,-1.047720215503567,10.749292454558594,-3.128266628216152,0.009094533245404254,0.317087642730943,-2.4115520688601992,0.007267298122347919,Downregulated (π < 0.05),
SOD3,1.1443122180491745,10.808446753614765,3.1255869989491445,0.009139117522320411,0.317087642730943,-2.4157482030304016,0.004641280682971091,Upregulated (π < 0.05),SOD3
C12orf57,-1.0394410533276126,10.799152175495086,-3.1049640623739423,0.009489701585988063,0.3238383970542643,-2.448048543518835,0.007897202347826442,Downregulated (π < 0.05),
APOO,-1.3304611213358903,11.645595229454917,-3.0983930283033736,0.009604229820740504,0.3238383970542643,-2.4583424134854766,0.0020689255059698443,Downregulated (π < 0.05),
TNNT1,1.9396792247427115,12.633379825258277,3.064555590556861,0.010216399739532112,0.3396952913394427,-2.5113638419097106,1.3761838280355217e-4,Upregulated (π < 0.05),
S100A7,0.9394974487672059,13.053206596937274,3.0483931464019767,0.010522505913473432,0.34106845185798507,-2.5366958637334154,0.013860727142058347,Upregulated (π < 0.05),
ANXA2,0.8644568770822811,15.417542824638732,3.04734700681754,0.010542633850246822,0.34106845185798507,-2.538335629254033,0.019540009634745205,Upregulated (π < 0.05),
IGKC,1.122563623196351,15.167574423164693,3.023181814485525,0.011018496112417911,0.34417219097619234,-2.5762161067375833,0.006340999820199136,Upregulated (π < 0.05),
SDCBP,1.705335819598023,11.868869722571212,2.9982477972014165,0.011532110924492281,0.34417219097619234,-2.6153054421077075,4.953403126498666e-4,Upregulated (π < 0.05),
ACAT1,-0.8305067594863722,16.73441512218247,-2.9826278265255906,0.011866027406379025,0.34417219097619234,-2.6397935095092024,0.025159243247280826,Downregulated (π < 0.05),
HPRT1,1.0530784871095662,12.028019506846986,2.9799574880734734,0.011924074758025045,0.34417219097619234,-2.6439798693796535,0.009425930274961098,Upregulated (π < 0.05),
ECSIT,-0.7802950340203889,8.756289637571602,-3.0290241002666987,0.011985807761294738,0.34417219097619234,-2.6238528674642394,0.03168061776142033,Downregulated (π < 0.05),
AKR1C2,-1.6485921728666622,8.94612611098747,-3.4415485607807157,0.011994264177894303,0.34417219097619234,-2.608263189733414,6.807864915886019e-4,Downregulated (π < 0.05),
ETFDH,-0.88247138607362,12.898692432419136,-2.9758150040206237,0.012014686750613231,0.34417219097619234,-2.6504741054010257,0.020202317215838823,Downregulated (π < 0.05),
TBCA,0.8722562615111045,12.833001888064793,2.9723286896169183,0.012091480010400035,0.34417219097619234,-2.655939601642453,0.021253511990107495,Upregulated (π < 0.05),
TIMM44,-0.8292973194985134,11.60360651252088,-2.965050668579734,0.012253381037402469,0.34417219097619234,-2.66734916067238,0.025977405549030917,Downregulated (π < 0.05),
UQCRC2,-1.1374877371256211,14.111306805756126,-2.9583872124926467,0.012403513145699267,0.34417219097619234,-2.677794990285218,0.0067831354229066715,Downregulated (π < 0.05),
DPYSL2,0.9557342706812975,11.054566316656187,2.956189170924167,0.012453439162360908,0.34417219097619234,-2.6812406320823277,0.015121772903310727,Upregulated (π < 0.05),
COQ7,-0.758448634543825,11.168132836459598,-2.9535205436659884,0.01251432433431702,0.34417219097619234,-2.685423908253795,0.03605630720275679,Downregulated (π < 0.05),
MYL3,1.0673554085030474,14.7994546166373,2.9457789216568226,0.012692640892774554,0.34417219097619234,-2.69755911701044,0.009458362674009423,Upregulated (π < 0.05),
THEM4,-0.9028063040889531,9.825059179185704,-2.9800230170504283,0.013060802539258733,0.34417219097619234,-2.697719317524203,0.019910662726215646,Downregulated (π < 0.05),
TOMM22,-1.1241384377213803,8.570745918169829,-3.1137422514811495,0.013236334335163295,0.34417219097619234,-2.6398157495007846,0.007737611290467142,Downregulated (π < 0.05),
ECH1,-0.8624153172007247,13.188314859331365,-2.921362493048747,0.01327184800086065,0.34417219097619234,-2.7358279091313498,0.024053998924478494,Downregulated (π < 0.05),
TUBA1B,0.80720064411544,12.058554483155561,2.9137658860801285,0.01345738589661275,0.34417219097619234,-2.7477325597603866,0.030881321506990564,Upregulated (π < 0.05),
HSD17B10,1.2523757378521232,8.87957956458499,3.0184136004739024,0.01359237515531147,0.34417219097619234,-2.6917217481927307,0.004593930176495624,Upregulated (π < 0.05),
NENF,0.7519645269845228,10.165283796944845,2.9076960787490878,0.013607493283597456,0.34417219097619234,-2.7572438284290515,0.03950639059579616,Upregulated (π < 0.05),
ACADM,-0.771494981571923,15.77459008738347,-2.8917091084701165,0.01401089905782333,0.34417219097619234,-2.782291583381923,0.03715419225726722,Downregulated (π < 0.05),
PLIN2,-1.1906454269586408,11.212154449835852,-2.884187379929657,0.014204803292663692,0.34417219097619234,-2.7940743688334098,0.006312558973934944,Downregulated (π < 0.05),
SERPINH1,1.1662937261373738,10.017641929280172,2.883294631845177,0.014227994560760505,0.34417219097619234,-2.795472767988461,0.007014925662304986,Upregulated (π < 0.05),
MAPK3,0.9197081415893464,11.33867875557666,2.8682366785601685,0.014624896615576229,0.34417219097619234,-2.819056410387923,0.020531511062827038,Upregulated (π < 0.05),
MT-CO2,-2.0482046246139642,15.258271006687446,-2.8677784872948195,0.014637145177361328,0.34417219097619234,-2.819773929120264,1.747749852764897e-4,Downregulated (π < 0.05),
TUBB,0.9088063724407487,13.756841079576187,2.8563977648478236,0.014944679833339575,0.34417219097619234,-2.8375939479396313,0.021926120830404523,Upregulated (π < 0.05),
HIBADH,-0.9555062867093724,12.515237189538105,-2.852211754403892,0.015059407226721278,0.34417219097619234,-2.8441474377464635,0.018150306832751154,Downregulated (π < 0.05),
PTMS,1.1555641872297695,12.681082562283528,2.849645436480873,0.0151301762187875,0.34417219097619234,-2.8481649091605363,0.007883024844295643,Upregulated (π < 0.05),
BCKDHB,-0.8161513323919731,9.423189887671944,-2.895636775621953,0.015145431605455418,0.34417219097619234,-2.8250551558984305,0.0327215936748114,Downregulated (π < 0.05),
UQCR10,-1.251003550217284,9.731809934991013,-2.8945029481718056,0.015175612833557837,0.34417219097619234,-2.8267667127811427,0.005304048499764974,Downregulated (π < 0.05),
L2HGDH,-1.1249464947679826,10.568272139506707,-2.8390872432068353,0.015424828131158898,0.34417219097619234,-2.8646910384823867,0.009158931587431755,Downregulated (π < 0.05),
PANK4,-1.1485698413215744,7.685800456772553,-2.9386077424659254,0.015532617107157282,0.34417219097619234,-2.818459701442855,0.008366005375708627,Downregulated (π < 0.05),
GBP2,1.407884292418247,10.411664071769383,2.834024387636807,0.015568137331155552,0.34417219097619234,-2.872614255319833,0.002850219983791228,Upregulated (π < 0.05),
BCAM,-0.7794663086361879,10.822640851648316,-2.831815360315011,0.01563108023428653,0.34417219097619234,-2.8760710252436987,0.03910886988579031,Downregulated (π < 0.05),
TIMM21,-0.7559326100676689,9.436860356677045,-2.874550301971436,0.01571673886978706,0.34417219097619234,-2.856887245927569,0.043308341211526914,Downregulated (π < 0.05),
MAPRE1,0.7686901205577197,12.77342749647407,2.821526977950619,0.015927581503074748,0.34417219097619234,-2.8921682528059427,0.04149639230057125,Upregulated (π < 0.05),
PHKG1,-1.0240129741530772,12.351050288901607,-2.8083083463660667,0.016316746493235574,0.34417219097619234,-2.9128439714431464,0.014781332355982462,Downregulated (π < 0.05),
ZER1,0.7958763191185234,10.11030010914856,2.8525198091732578,0.01633677329084834,0.34417219097619234,-2.890145736852895,0.0378356638093476,Upregulated (π < 0.05),
IGHV3-7,1.128090841960729,11.778288330574433,2.7971808266917706,0.01665165768782299,0.34417219097619234,-2.9302431336492702,0.009854678601262348,Upregulated (π < 0.05),
MBP,1.293747002453225,9.420127571714822,3.0555863297257897,0.01681142050136504,0.34417219097619234,-2.8410656830664585,0.005062686392040558,Upregulated (π < 0.05),
SND1,-1.4842201504156503,8.706014274589934,-3.0514740423911584,0.016913398188946088,0.34417219097619234,-2.8455348626999517,0.002345873344752329,Downregulated (π < 0.05),
ATL2,-0.8658190331327429,8.840853229506038,-2.861856021924347,0.017664873016508705,0.34417219097619234,-2.9294238413634117,0.030360919836413407,Downregulated (π < 0.05),
NDUFS7,-1.357201624055067,13.548509098208442,-2.754491171884467,0.0180009749599728,0.34417219097619234,-2.9969379511580616,0.004286323402643967,Downregulated (π < 0.05),
ATOX1,0.8641063163329008,12.995114577009257,2.7501064853405914,0.018145554188024375,0.34417219097619234,-3.00378274341781,0.031289048992863354,Upregulated (π < 0.05),
CPT2,-0.8650953543714976,12.59057484320784,-2.750094214425884,0.01814596041384141,0.34417219097619234,-3.0038018976042173,0.031165825284705115,Downregulated (π < 0.05),
GOT2,-0.8907567182220362,15.297668240144253,-2.74367118351771,0.018359833476915187,0.34417219097619234,-3.013826676345545,0.028413806235805764,Downregulated (π < 0.05),
SDHA,-0.8257387602096475,12.810480300358334,-2.7395355367900027,0.018498859680879314,0.34417219097619234,-3.020280120625768,0.037077840008282265,Downregulated (π < 0.05),
HADHB,-0.7103287540956238,16.24855574486516,-2.7370688794432922,0.018582275492365408,0.34417219097619234,-3.0241287113330544,0.058950999686423984,not signifficant,
NDUFV2,-0.9355824062367191,13.823441132157686,-2.7367259086751523,0.018593903277699515,0.34417219097619234,-3.024663800635651,0.02403552159757451,Downregulated (π < 0.05),
NDUFA2,-1.098238366979185,13.314156646454242,-2.7329766621834075,0.01872148474763573,0.34417219097619234,-3.030512755256028,0.012665368194356338,Downregulated (π < 0.05),
MGST2,-0.7700522685715434,9.43210543808607,-2.765397429848531,0.01903865137655016,0.34417219097619234,-3.021636768150306,0.04734018368801356,Downregulated (π < 0.05),
HSPE1,-0.8262724905704424,16.663890832472998,-2.723624055089293,0.019043525398533764,0.34417219097619234,-3.045099320521178,0.037896801595759005,Downregulated (π < 0.05),
GSTM4,0.9768658100885617,10.728145356695732,2.7221245947183568,0.019095663536621874,0.34417219097619234,-3.0474373987731718,0.020926853582543755,Upregulated (π < 0.05),
UBLCP1,0.8861334516496839,9.497383849199004,2.7621447763787654,0.019147757364806457,0.34417219097619234,-3.0265435562035177,0.030041887745992896,Upregulated (π < 0.05),
IGFBP7,-1.4536828759315856,8.299194909549401,-2.8107880083704835,0.01924603398811831,0.34417219097619234,-3.0033628239294936,0.0032060940038477438,Downregulated (π < 0.05),
PDHX,-0.7840942042027041,14.765947322618874,-2.711014240660868,0.01948640379682634,0.34417219097619234,-3.0647569500999454,0.04560248787796867,Downregulated (π < 0.05),
SUCLA2,-0.8098502758944957,15.560378711536705,-2.707787062337803,0.019601373298255537,0.34417219097619234,-3.0697861368530512,0.0414007063305293,Downregulated (π < 0.05),
FBLN1,0.7403288156158041,10.952335224334064,2.706281057347816,0.019655254282343475,0.34417219097619234,-3.0721328286740706,0.05452718562297456,not signifficant,
RANBP1,0.7640322143849367,10.797594305091057,2.7054460089253456,0.01968519315930737,0.34417219097619234,-3.0734339530528434,0.04973564594660674,Upregulated (π < 0.05),
TNNC1,1.0624061411984815,14.83754155197232,2.6948103697100456,0.020070471761463177,0.34417219097619234,-3.09000151749069,0.01572630700207487,Upregulated (π < 0.05),
SDR39U1,-0.7290191805593302,12.15526610977169,-2.69226893334295,0.02016363181242583,0.34417219097619234,-3.0939592206918474,0.05807618843839661,not signifficant,
PHB1,-0.8731411635339885,12.215774499547319,-2.6855959657766317,0.020410274231820125,0.34417219097619234,-3.1043485860469233,0.033439474934378995,Downregulated (π < 0.05),
A2M,1.025363619664942,13.365103719545559,2.680110218068748,0.02061526149099159,0.34417219097619234,-3.11288704616875,0.018682310037344163,Upregulated (π < 0.05),
AFG3L2,-0.9090008251704162,12.150312011441821,-2.679260514388146,0.02064719358240114,0.34417219097619234,-3.114209389930957,0.029390521041116946,Downregulated (π < 0.05),
ADIRF,1.5607626243116464,9.5232493349052465,2.7165627063713234,0.020744055405284952,0.34417219097619234,-3.067669302596546,0.002360861650375284,Upregulated (π < 0.05),
CS,-0.7883860318457288,16.319254215388106,-2.6747801019855197,0.02081637662710583,0.34417219097619234,-3.1211810769445187,0.047233931856588335,Downregulated (π < 0.05),
MMAB,-0.993927280419129,11.224086349777116,-2.6745930281200607,0.02082347028178078,0.34417219097619234,-3.121472137116752,0.021318864186955035,Downregulated (π < 0.05),
VTA1,-1.6306039394166234,6.949319659752957,-3.02165080717392,0.020956477841178125,0.34417219097619234,-2.9962653709782154,0.0018311966902759549,Downregulated (π < 0.05),
COQ9,-0.9647214610539354,12.217078766769674,-2.6702003158103214,0.02099072385122504,0.34417219097619234,-3.128305785137454,0.024056023335647395,Downregulated (π < 0.05),
AK2,-0.8134540345282577,14.859233561487732,-2.666905438134415,0.021117045079082918,0.34417219097619234,-3.133430559343894,0.04336766845688757,Downregulated (π < 0.05),
COX6B1,-0.9102920648756925,14.485927701019541,-2.6662819729071137,0.021141032015659502,0.34417219097619234,-3.1344001853029875,0.02987966028881899,Downregulated (π < 0.05),
MYL6B,1.1344573515791954,14.460159270132989,2.665676535449379,0.021164351041562984,0.34417219097619234,-3.135341744408961,0.012602892541276339,Upregulated (π < 0.05),
AP1B1,1.7515644487618243,9.737977530160986,2.750895219554194,0.02128398104285719,0.34417219097619234,-3.0644509943067586,0.0011788996408370954,Upregulated (π < 0.05),
AGL,-0.8689396312331414,15.283434794795285,-2.661055651718475,0.0213431653634882,0.34417219097619234,-3.1425270409744037,0.0353367645824172,Downregulated (π < 0.05),
ATP5MK,-0.7749747811315224,9.716958403434298,-2.659158469897529,0.02141701060469389,0.34417219097619234,-3.145476584892623,0.05086045094570354,not signifficant,
VAT1,0.8276873517174295,10.646507038988636,2.652717193689654,0.021669610045381624,0.34417219097619234,-3.1554886137006073,0.04193773787053559,Upregulated (π < 0.05),
MECR,-1.1206092860230985,10.810485697290677,-2.6521751978995405,0.021690998067089306,0.34417219097619234,-3.156330910369921,0.013665307171693921,Downregulated (π < 0.05),
SH3BGRL,0.8136943309162508,11.184941126088209,2.6517336372774274,0.02170843811086259,0.34417219097619234,-3.1570171060873196,0.04431228072895881,Upregulated (π < 0.05),
HADHA,-0.6935489008180227,16.400144879874023,-2.6356409912730365,0.022353538047219904,0.34852875059707444,-3.182014114966079,0.07164583046859208,not signifficant,
PSME3,0.6934465177012186,10.066319487703607,2.6310762625766775,0.022539929305973816,0.34852875059707444,-3.1891004802940546,0.07208761894831532,not signifficant,
ACSS1,0.9635373866363768,13.132633077510192,2.6307225543543677,0.022554435849615032,0.34852875059707444,-3.1896495055817065,0.025898668375604002,Upregulated (π < 0.05),
BDH1,-0.9642721922903448,12.33582838099671,-2.627507604173913,0.02268671112887449,0.34852875059707444,-3.1946392295648276,0.02597264738426824,Downregulated (π < 0.05),
PSMA2,-0.9465826291794439,8.95902999693582,-2.6162007765296513,0.023157998124226382,0.34852875059707444,-3.212180351826018,0.028317465934478127,Downregulated (π < 0.05),
GOLPH3L,0.7789063836193453,8.941863489086188,2.653110442511735,0.02318912003853516,0.34852875059707444,-3.190829986688179,0.05329782438321009,not signifficant,
PPA2,-1.001056683951763,9.758045782317515,-2.614746608051048,0.023219303703779896,0.34852875059707444,-3.2144354497993217,0.02312716565284636,Downregulated (π < 0.05),
S100A4,1.2264889957821978,12.160345724354249,2.6140181002524705,0.023250076383230976,0.34852875059707444,-3.215565131564676,0.009918305547314422,Upregulated (π < 0.05),
PDLIM3,0.8607098231787695,15.743712256216316,2.6129920883935216,0.023293483749177907,0.34852875059707444,-3.217156061624258,0.03932444923394547,Upregulated (π < 0.05),
PARVA,-1.3979755851543274,8.793787653771329,-2.93894115031856,0.023458039545697158,0.3488108488968882,-3.0765317351042505,0.005268750162552701,Downregulated (π < 0.05),
NES,1.372100937366934,12.306778277772372,2.6013061630216616,0.023793525114126468,0.3495037477803327,-3.2352691025339206,0.00592021641977382,Upregulated (π < 0.05),
BCKDHA,-0.915938788248134,10.804652199383565,-2.6012345634908907,0.023796621089471275,0.3495037477803327,-3.2353800401219566,0.03258272380024385,Downregulated (π < 0.05),
SNX6,0.7622417578541487,9.288682652364518,2.5911784105112767,0.02423539769438486,0.3537776956119351,-3.2509561796524027,0.05868950451376187,not signifficant,
SPCS2,-1.2331373127504097,8.48215399822501,-2.8002810351052183,0.024554606211409633,0.35580509404938715,-3.111661587074996,0.010346963122293202,Downregulated (π < 0.05),
SUMO2,1.1064762376397894,10.99432046535155,2.5810468176799475,0.024685482911847276,0.35580509404938715,-3.2666388423824313,0.016644657394439245,Upregulated (π < 0.05),
