Genes,logFC,AveExpr,t,P.Value,adj.P.Val,B,xiao,signifficant,names
COX6C,-1.3755856729586284,12.11618661742745,-4.297283197773871,0.0017939297641464697,0.23055866058486102,-0.9509016969819086,1.6686840008704498e-4,Downregulated (π < 0.05),
A2M,1.3011533049696435,13.296560795281462,4.067468355613128,0.0020717229258724757,0.23055866058486102,-1.1036825893777085,3.222078267057209e-4,Upregulated (π < 0.05),
FABP4,1.583067180496851,15.066209253877375,4.03994192940371,0.002167922164953868,0.23055866058486102,-1.1428557371129742,6.064265242384628e-5,Upregulated (π < 0.05),
ANP32A,1.2669667640267797,14.488689373061439,4.011516114359171,0.0022721807803698845,0.23055866058486102,-1.183430257082252,4.4740516418505726e-4,Upregulated (π < 0.05),
TF,1.493976908089465,17.070940026316066,4.007219192473783,0.0022883911790990545,0.23055866058486102,-1.1895742569068002,1.1355315086051989e-4,Upregulated (π < 0.05),
GSN,1.4140558821933968,14.894455619144232,3.9205736858672884,0.002642379169082671,0.23055866058486102,-1.3140515808518867,2.262335753820359e-4,Upregulated (π < 0.05),
NDUFS8,-1.2076722557995687,13.435199089854393,-4.030412730088918,0.0027002348172246718,0.23055866058486102,-1.3018410544374577,7.906329228548403e-4,Downregulated (π < 0.05),
LDHB,1.8052975479920903,16.180261299360136,3.90747696040078,0.002700667436844305,0.23055866058486102,-1.3329623294342197,2.306965444055481e-5,Upregulated (π < 0.05),
SYMPK,1.5376749803960195,15.277889768160701,3.9068158365917798,0.0027036451529808196,0.23055866058486102,-1.3339176005909055,1.125053801043054e-4,Upregulated (π < 0.05),
TKT,1.5586634166202433,13.265489801459394,3.8666314254317986,0.0028912191042698566,0.23055866058486102,-1.3920979537849432,1.1032650095452652e-4,Upregulated (π < 0.05),
CA3,1.5090253807751743,19.274856162827657,3.86548353627908,0.0028967723466462626,0.23055866058486102,-1.3937632657178227,1.478987010110902e-4,Upregulated (π < 0.05),
SOD3,1.135596430089027,10.73843971406637,3.82686477994857,0.003090224591255416,0.23055866058486102,-1.4498969470798668,0.0014113725116549334,Upregulated (π < 0.05),
S100A6,1.573694012068838,15.021779541373043,3.817201244965886,0.0031407043428684687,0.23055866058486102,-1.463975461260528,1.1510295258723969e-4,Upregulated (π < 0.05),
NDUFB6,-2.1778337988820216,11.474763805414385,-3.9205739522936223,0.0032041943093475624,0.23055866058486102,-1.449739720191067,3.697176604984321e-6,Downregulated (π < 0.05),
NME1,1.2627909455078221,12.099798696544775,3.7873897672011574,0.0033019073774072146,0.23055866058486102,-1.507486947811036,7.357305082259949e-4,Upregulated (π < 0.05),
ARHGAP1,1.3639915529873612,9.476572776278601,4.034178706702758,0.003378680650652029,0.23055866058486102,-1.4594973903928787,4.2582580883816746e-4,Upregulated (π < 0.05),
HPRT1,1.2538118096424622,12.15812345586727,3.765974882653385,0.0034230000659257976,0.23055866058486102,-1.538816807488737,8.10233625461951e-4,Upregulated (π < 0.05),
S100A8,1.642109515616749,12.854887571055906,3.76410840711912,0.0034337706473592396,0.23055866058486102,-1.5415503354290898,8.983934492938015e-5,Upregulated (π < 0.05),
GFPT1,-3.0761457282904647,9.147497481998348,-4.217094427256049,0.003454247259132714,0.23055866058486102,-1.4803272778091934,2.6768028960203826e-8,Downregulated (π < 0.05),GFPT1
PFN1,1.0932391415731324,13.89588062385436,3.7364023296351943,0.0035978562643955636,0.23055866058486102,-1.5821807568590742,0.0021289792658614705,Upregulated (π < 0.05),
RPL30,-1.5921952460090392,9.407742364893892,-3.827717796507474,0.0037075060789790327,0.23055866058486102,-1.5762705407991566,1.3474222445326986e-4,Downregulated (π < 0.05),
ADH5,1.3192381795934942,14.05892935929603,3.7139816929232596,0.003736591791229827,0.23055866058486102,-1.615133042434052,6.273605456525842e-4,Upregulated (π < 0.05),
IGHV3-7,1.3448314739457015,11.880568403569605,3.6935900515233566,0.0038675942964563966,0.23055866058486102,-1.64515889251388,5.695273759339877e-4,Upregulated (π < 0.05),
RAN,0.9983146506180116,15.032056591360945,3.6843021869151937,0.00392883313148134,0.23055866058486102,-1.6588522298282173,0.003965683861100194,Upregulated (π < 0.05),
MYL6B,2.185821617723313,17.752225611093767,3.683150794271694,0.003936494502764399,0.23055866058486102,-1.6605505076688072,5.53781805850603e-6,Upregulated (π < 0.05),
ATP5MJ,-1.240183635361106,10.962886927711946,-3.7790521248477913,0.00400388559078463,0.23055866058486102,-1.6431159478717845,0.0010632539095665012,Downregulated (π < 0.05),
IGHG1,1.4533410086604874,17.49024658926083,3.659011666524199,0.004100733076786722,0.23055866058486102,-1.6961929207630781,3.393702172640104e-4,Upregulated (π < 0.05),
GBP1,1.3490516781615485,8.619693980221733,3.7633539685910744,0.004104715499655963,0.23055866058486102,-1.6647544623000181,6.028309044125422e-4,Upregulated (π < 0.05),
RPL8,-2.4329849964438797,11.41572530047939,-4.698700005065568,0.004319057124202349,0.23055866058486102,-1.8880506474455543,1.7657807920309255e-6,Downregulated (π < 0.05),
PGD,1.156842770867181,12.55076385097138,3.620059620216124,0.0043808875220649685,0.23055866058486102,-1.7538565323353534,0.001869210311962611,Upregulated (π < 0.05),
LPIN1,-1.2419251064292922,10.62931539741763,-3.8540619385052697,0.004389775822393877,0.23055866058486102,-1.6857775882252382,0.001180565139464189,Downregulated (π < 0.05),
NLRX1,-1.093230507752395,9.268434095957232,-3.6909177140037603,0.004605698109891396,0.236752481563779,-1.7650714890306576,0.002788966629087313,Downregulated (π < 0.05),
ALDH5A1,-1.3556081704472813,12.935813411961798,-3.56512068513795,0.004810112283849162,0.23690664660574257,-1.83548954732011,7.209591711375649e-4,Downregulated (π < 0.05),
NDUFB5,-1.0462500427251715,11.277731548864008,-3.5473019010266165,0.004958482005776637,0.23690664660574257,-1.8620397273330775,0.0038793460551775016,Downregulated (π < 0.05),
ATP5F1D,-1.944056469044824,11.937869560591174,-3.531791073553096,0.005091481371359309,0.23690664660574257,-1.8851794771139314,3.483177072295162e-5,Downregulated (π < 0.05),
COX6B1,-1.7504481488533497,14.724230129134986,-3.5132253038792074,0.005255531558054126,0.23690664660574257,-1.9129109095854688,1.0234287935185047e-4,Downregulated (π < 0.05),
DLAT,-1.393667131460747,13.992727249498861,-3.512575499576847,0.005261371172009664,0.23690664660574257,-1.9138821793954723,6.667614740953967e-4,Downregulated (π < 0.05),
SH3BGRL,1.607366523824199,11.096986798791994,3.495738704895819,0.005415035831436825,0.23690664660574257,-1.9390638221859144,2.2754466408561665e-4,Upregulated (π < 0.05),
S100A11,1.4770191020548378,12.616542604510668,3.4898606434987274,0.00546976712152167,0.23690664660574257,-1.9478622015812173,4.559705167505594e-4,Upregulated (π < 0.05),S100A11
PPIF,-1.164478528589239,13.230475844951298,-3.4327760098000555,0.006031894245072366,0.23690664660574257,-2.0334890140928694,0.002602471679256538,Downregulated (π < 0.05),
ARL8A,1.2299683174626708,11.317513000757414,3.6355757447767494,0.006067069614617239,0.23690664660574257,-1.977999488763404,0.0018755747783665577,Upregulated (π < 0.05),
LAMP1,-2.195469539474029,10.010103008239504,-4.346703337779554,0.006101394420350515,0.23690664660574257,-2.098152302829421,1.3739693579897855e-5,Downregulated (π < 0.05),
ANXA6,1.0055104677869657,15.785351976030439,3.422543398123697,0.006138784319021071,0.23690664660574257,-2.048871646650814,0.005968891358708689,Upregulated (π < 0.05),
CKMT2,-1.9369158255468584,16.16358866639447,-3.4181194073197148,0.006185599097415443,0.23690664660574257,-2.0555252852193244,5.273420410109147e-5,Downregulated (π < 0.05),
ATP5F1A,-1.2942019327039205,18.368302607860894,-3.4148139643607482,0.006220816997755728,0.23690664660574257,-2.0604978407904233,0.0013957032003693829,Downregulated (π < 0.05),
ORM1,1.2178912589634034,16.660831699252917,3.410527723799626,0.006266792197225002,0.23690664660574257,-2.0669473851026394,0.0020751080716018594,Upregulated (π < 0.05),
HNRNPA0,-1.4688172631776961,9.966449113161769,-3.7605280615555943,0.006336185935037368,0.23690664660574257,-2.0071273682376813,5.905910909393269e-4,Downregulated (π < 0.05),
ATP5F1B,-1.4075811380245753,18.13671824848411,-3.393674162736136,0.006450982173009158,0.23690664660574257,-2.0923235610787407,8.25791958858843e-4,Downregulated (π < 0.05),
CP,1.2997806307138635,12.902168959972894,3.3929748816992515,0.0064587436887036465,0.23690664660574257,-2.093377020458995,0.0014245341058895975,Upregulated (π < 0.05),
DCN,1.345757123431369,13.815290147205637,3.3925939714301783,0.0064629755560694285,0.23690664660574257,-2.093950876349284,0.0011307691661424923,Upregulated (π < 0.05),
PPIA,1.4124713773377096,17.00176138216389,3.3836660334810067,0.006562984330646993,0.23690664660574257,-2.1074049058304962,8.255020607843579e-4,Upregulated (π < 0.05),
IDH2,-1.214491156812496,16.487290999958887,-3.3830587119096944,0.006569844918288391,0.23690664660574257,-2.1083203740186924,0.0022358362374730587,Downregulated (π < 0.05),
L2HGDH,-1.0315556816141367,10.845212846348339,-3.456854727629096,0.0067101972455409775,0.23840936095922063,-2.0941850475764014,0.005730023947665319,Downregulated (π < 0.05),
MRRF,2.3126025396944527,8.786309811381166,3.9023248542533646,0.006946192414367833,0.23979035808231244,-2.0469362705173486,1.0205121744774567e-5,Upregulated (π < 0.05),MRRF
NID2,-1.1450316640717286,12.576577000228086,-3.349734291816137,0.006957812402055377,0.23979035808231244,-2.158602790912255,0.00338503327844763,Downregulated (π < 0.05),
NDUFB1,-1.9745678581715875,12.42054978158082,-3.331282266570124,0.0071826742264069175,0.23979035808231244,-2.1864853830479754,5.8491340240678066e-5,Downregulated (π < 0.05),
AIFM1,-1.5731282180204254,14.775561036920639,-3.3295994442789674,0.007203549118404239,0.23979035808231244,-2.189029674964502,4.2623192714563544e-4,Downregulated (π < 0.05),
PSMD9,1.0276086816856616,12.345591935265787,3.3192441688695684,0.007333379874909634,0.23979035808231244,-2.2046910889169045,0.006402772117892141,Upregulated (π < 0.05),
A1BG,0.9931939924901059,15.38109105334329,3.3135124530211595,0.007406271222584463,0.23979035808231244,-2.2133634995427056,0.007657713839458035,Upregulated (π < 0.05),
NDUFB3,-1.6371556347366578,13.294766446437286,-3.389433638073317,0.007486854929957531,0.23979035808231244,-2.190269591793806,3.310528373909936e-4,Downregulated (π < 0.05),
TUBA1B,1.0729900859925667,12.06774177102076,3.2942446477371523,0.0076567937943966685,0.23979035808231244,-2.2425357467485414,0.005365415459289009,Upregulated (π < 0.05),
NDUFB10,-1.8815257316255511,12.694724947850082,-3.286609902906836,0.00775844847661543,0.23979035808231244,-2.254102984591765,1.0704272041819082e-4,Downregulated (π < 0.05),
DLST,-1.6609682316568293,11.971119867835425,-3.284032451751919,0.007793077810838639,0.23979035808231244,-2.2580090211138377,3.149166672762331e-4,Downregulated (π < 0.05),
HPX,0.9769186846492488,14.762684244768728,3.280497655285039,0.00784082710616833,0.23979035808231244,-2.2633666905342062,0.00876925653530772,Upregulated (π < 0.05),
ACSF2,-1.066370868963725,10.939194490123967,-3.3340281981402202,0.00819477176731573,0.24329932426774578,-2.269616060863735,0.005957396295756742,Downregulated (π < 0.05),
CAV1,-1.5232517003465524,11.88300264009464,-3.238425854505958,0.008432685640151144,0.24329932426774578,-2.327204207149706,6.929853393488917e-4,Downregulated (π < 0.05),
BCAM,-1.0376253087278027,10.905038869326118,-3.232323907012347,0.00852224460797932,0.24329932426774578,-2.3364732377864406,0.007123451150860284,Downregulated (π < 0.05),
ATP5F1C,-1.4406504050534785,12.992249590745198,-3.2293005117592024,0.008566978911558842,0.24329932426774578,-2.3410667863205052,0.0010517859995855488,Downregulated (π < 0.05),
ATOX1,1.2796129938324246,12.800692641896761,3.228631812013184,0.008576905390765313,0.24329932426774578,-2.3420828470701895,0.0022670599607724686,Upregulated (π < 0.05),
NDUFV2,-1.604493233040733,14.085902099964933,-3.2265070167307672,0.008608524883755802,0.24329932426774578,-2.3453115795835577,4.8596739961916465e-4,Downregulated (π < 0.05),
NDUFB9,-1.7267301829985087,12.71835773002932,-3.2198717755894686,0.00870803405461555,0.24329932426774578,-2.355396071127211,2.772029767834092e-4,Downregulated (π < 0.05),
DDX3X,-2.1451657776494226,9.36821407619139,-3.968455374678141,0.009021772190591713,0.24329932426774578,-2.349050828578808,4.1092452828218064e-5,Downregulated (π < 0.05),
STK24,1.0200270547636414,10.561296640456911,3.1982435225711563,0.009040626945787845,0.24329932426774578,-2.388287110758135,0.008227487387590576,Upregulated (π < 0.05),
NDUFV1,-1.5384300153955053,14.803816062831498,-3.1936655660941997,0.009112672664683703,0.24329932426774578,-2.3952527503837096,7.262026192867173e-4,Downregulated (π < 0.05),
TXNDC12,1.2936016490711513,14.150276082448084,3.180439500079526,0.009324127317064083,0.24329932426774578,-2.415384098152287,0.002363098436193353,Upregulated (π < 0.05),
USP14,0.9927672289585914,14.368144519258218,3.1799638451931633,0.009331824529441004,0.24329932426774578,-2.4161082834625556,0.009652711606881189,Upregulated (π < 0.05),
OPLAH,-1.081487867026894,8.606673761240408,-3.3497695680925648,0.009351881651375793,0.24329932426774578,-2.347308150782325,0.006390750900163653,Downregulated (π < 0.05),
ECI2,-1.0468606932150166,13.76752946234632,-3.176452977153252,0.009388839442742053,0.24329932426774578,-2.421453992662194,0.007544094173737454,Downregulated (π < 0.05),
ILF2,-1.7480789790383646,8.920599966142664,-3.34184403939757,0.009466116093198718,0.24329932426774578,-2.3580012462149442,2.898601499380339e-4,Downregulated (π < 0.05),
DPYSL4,1.0638497481640652,10.714396672005247,3.1550826100004885,0.009743629104711351,0.2470598016540274,-2.454007973097862,0.007249383416981046,Upregulated (π < 0.05),
TIMM8A,-1.8229744760021056,11.284772200199047,-3.1507654368580758,0.009816945761087182,0.2470598016540274,-2.460587477946437,2.1848630222687408e-4,Downregulated (π < 0.05),
DPYSL3,1.1515886716265253,11.98164537490206,3.140802664851488,0.009988291672969132,0.24708309579377194,-2.475774821423202,0.004968631023932628,Upregulated (π < 0.05),
MT-ND2,-1.4592553957017707,9.902854597875375,-3.2057824197611624,0.0101121339455735,0.24708309579377194,-2.4544892533593057,0.0012261853147430093,Downregulated (π < 0.05),
NDUFB7,-1.2079824013105238,11.620209943878777,-3.195707399475586,0.010281173903860493,0.24708309579377194,-2.4690785279821723,0.0039680996808596596,Downregulated (π < 0.05),
SERPINA3,1.0024989757493294,14.315597664645779,3.1125618801976485,0.010490731790663576,0.24708309579377194,-2.518852606084897,0.010371935933604836,Upregulated (π < 0.05),
MRPS33,-1.1612248568777463,11.59849943677004,-3.177725639920087,0.010590151096509768,0.24708309579377194,-2.495139122419138,0.005087065029377059,Downregulated (π < 0.05),
PTMS,1.6963196926408823,12.678058474917494,3.09509517697724,0.010814283708008934,0.24708309579377194,-2.545514737613816,4.6241475427177424e-4,Upregulated (π < 0.05),
SERPIND1,0.9249799297608696,11.127914116412375,3.0943489235147945,0.01082833108732625,0.24708309579377194,-2.546654161869053,0.015205785458600053,Upregulated (π < 0.05),
ACADS,-0.9120881998800296,14.51521918706353,-3.0929940167270833,0.010853883101745045,0.24708309579377194,-2.5487229758854277,0.01615401145016632,Downregulated (π < 0.05),
UBE2N,1.1756758734219304,16.608184682077383,3.0902539077093865,0.010905745913695046,0.24708309579377194,-2.55290710329679,0.004930815689145856,Upregulated (π < 0.05),
RPS17,-2.706027190129678,10.012590146042665,-4.205478964399132,0.010966197567524621,0.24708309579377194,-2.6209104461323607,4.969794408984573e-6,Downregulated (π < 0.05),RPS17
PDLIM7,-2.0116490221195527,13.48946125272026,-3.0637882837182935,0.011419813949461437,0.24708309579377194,-2.5933358102253323,1.2379174474848892e-4,Downregulated (π < 0.05),
PDHX,-0.821173039039957,14.750625502943361,-3.0605853679370343,0.011483674365984768,0.24708309579377194,-2.598230419807196,0.02552646708554477,Downregulated (π < 0.05),
USP5,1.0412749035381257,13.088065449203345,3.05239701828573,0.011648588110294268,0.24708309579377194,-2.6107453476754063,0.009693015463618565,Upregulated (π < 0.05),
ADK,0.9531714241952436,11.902038492432938,3.050743251026467,0.011682185654497962,0.24708309579377194,-2.613273228265398,0.014388621811535694,Upregulated (π < 0.05),
PDHA1,-1.4330516853498345,13.595604419769028,-3.050020772191353,0.011696894203347765,0.24708309579377194,-2.614377609927059,0.001703904549899914,Downregulated (π < 0.05),
ANXA2,0.9504717797281721,15.513121272114523,3.0472659426165642,0.011753150858601473,0.24708309579377194,-2.6185888115486575,0.01464657679411219,Upregulated (π < 0.05),
DCUN1D2,-1.334088108950798,10.43251749561454,-3.20128233352387,0.01175436844644602,0.24708309579377194,-2.5489551542321625,0.0026636418711537325,Downregulated (π < 0.05),
MAPRE1,1.1793372039290801,12.551954684077431,3.043846095238661,0.011823369908023717,0.24708309579377194,-2.623816964086215,0.0053347256110902455,Upregulated (π < 0.05),
MAT2B,0.9253027052387033,11.236313711634963,3.0403502090764,0.011895590073907947,0.24708309579377194,-2.629161771414067,0.01656339846746516,Upregulated (π < 0.05),
ATP5MK,-1.0667950568067486,10.126133981100587,-3.102702404327432,0.011986043387468793,0.24708309579377194,-2.604152649062427,0.008919507795281422,Downregulated (π < 0.05),
ATP5PD,-1.9486434349978676,16.600716043013,-3.032174571094594,0.01206623870548688,0.24708309579377194,-2.641662949028311,1.8267019909932208e-4,Downregulated (π < 0.05),
TIMM44,-0.9240950516354296,11.774432004272931,-3.03210030317668,0.01206780020847065,0.24708309579377194,-2.6417765202130647,0.01687493196804943,Downregulated (π < 0.05),
ARF1,1.088591464909971,13.054805544253947,3.003099612127136,0.012693470976469095,0.2541478938858085,-2.686137168447983,0.00862132075767149,Upregulated (π < 0.05),
NDUFA10,-1.4941025273885913,14.058902510395864,-3.0025466597780124,0.012705714525766076,0.2541478938858085,-2.686983213951559,0.0014695360801737286,Downregulated (π < 0.05),
ADPRHL1,0.8979962145836335,15.313707523890166,3.0015220392960433,0.01272843342722799,0.2541478938858085,-2.6885509567434154,0.01986529799513055,Upregulated (π < 0.05),
EIF4A1,0.9324215825918767,11.761164825824201,2.960595909080687,0.013670304824204178,0.26221737506683185,-2.7511905302710025,0.018270875476428597,Upregulated (π < 0.05),
WARS2,-0.9682716482074518,9.3353635850502,-3.0034033225222494,0.014129450304521455,0.26221737506683185,-2.7490550348564584,0.016174048557356616,Downregulated (π < 0.05),
HSPA4,1.0396542717233643,14.0143663934617,2.9401421015533344,0.014167122540240334,0.26221737506683185,-2.782507861576714,0.011966635716911771,Upregulated (π < 0.05),
APOOL,-1.0095258455810665,11.194311609758149,-2.9910292848710474,0.014422771636717116,0.26221737506683185,-2.7671535876233238,0.01385198809445583,Downregulated (π < 0.05),
IGHG4,1.545419395269338,10.428086494843747,3.1730698962376933,0.01445444926830352,0.26221737506683185,-2.6722358614217687,0.0014336089606482862,Upregulated (π < 0.05),
PUF60,-2.503617998937422,9.099058190794718,-3.8909116906980574,0.01453776090224116,0.26221737506683185,-2.7747217936758832,2.5095492473625796e-5,Downregulated (π < 0.05),
COX7A2,-1.2508405039782602,11.28336004937728,-2.9165217355134936,0.01476357969621762,0.26221737506683185,-2.81868023632963,0.005128032740258061,Downregulated (π < 0.05),
RNH1,0.9366461875274243,13.581366177591386,2.9132807409176666,0.014847373426680853,0.26221737506683185,-2.8236439258478794,0.01938574956467629,Upregulated (π < 0.05),
PHB2,-1.1572846983461798,12.497648914659319,-2.911583343551811,0.014891449617261772,0.26221737506683185,-2.82624357654204,0.007683656121182908,Downregulated (π < 0.05),
DECR1,-0.9503180754698732,16.7606834406821,-2.8971840892450293,0.015270697911012415,0.26221737506683185,-2.848297463822214,0.01879698832487078,Downregulated (π < 0.05),
TRIAP1,0.8405973119384811,9.837446409112367,2.897089512731291,0.015273220772040774,0.26221737506683185,-2.848442320444209,0.02974520516853305,Upregulated (π < 0.05),
MUSTN1,1.0992006065334632,12.0790079667949,2.8935247250864062,0.015368619440520112,0.26221737506683185,-2.853902293948869,0.010156590311925909,Upregulated (π < 0.05),
AK2,-0.9922714152793493,14.701549219761837,-2.8911972886004222,0.015431228444383356,0.26221737506683185,-2.857467111218023,0.01593681755399965,Downregulated (π < 0.05),
SLC30A9,-0.8512099529921571,9.970737358701784,-2.9384934917302474,0.01573905639891654,0.26221737506683185,-2.844079641885111,0.02919109033143528,Downregulated (π < 0.05),
TRIM32,-0.8887186480876323,10.059194663867462,-2.9382053677097613,0.015746603788212365,0.26221737506683185,-2.844501882827441,0.024992308843092805,Downregulated (π < 0.05),
SMS,0.9184186711703681,11.571897354679527,2.86895085991934,0.016042775635466053,0.26221737506683185,-2.891541119252056,0.022474766700690516,Upregulated (π < 0.05),
PFN2,1.097274582557553,12.915330455438125,2.8674926466664643,0.016083702782975363,0.26221737506683185,-2.893774592989773,0.010762495668703976,Upregulated (π < 0.05),
MRPL57,-1.5739923473940678,9.475119239865212,-2.920188654921877,0.016225954284440958,0.26221737506683185,-2.8709119604639612,0.001523647933522225,Downregulated (π < 0.05),
MT-ATP8,-1.8319596867683323,15.063235463497525,-2.8599193517874433,0.01629795452009972,0.26221737506683185,-2.9053741260407846,5.305177471834989e-4,Downregulated (π < 0.05),
TALDO1,1.0920950390739481,12.957624525044627,2.8567691316074804,0.016387918486826965,0.26221737506683185,-2.91019904704685,0.011222517576546633,Upregulated (π < 0.05),
NDUFA6,-1.0614516825551998,13.899008271443265,-2.8566736869354146,0.016390651972518076,0.26221737506683185,-2.9103452306607824,0.012731517258892978,Downregulated (π < 0.05),
NDUFA5,-1.1994907906372578,13.20175792663023,-2.8566338911397433,0.016391791838751106,0.26221737506683185,-2.9104061821184235,0.007218730780131061,Downregulated (π < 0.05),
ARAF,1.019426807292641,9.46666901795055,3.0860450860074984,0.016396155082881992,0.26221737506683185,-2.7798562052150184,0.015137709081040259,Upregulated (π < 0.05),
NDUFAF4,-1.1863370897103103,10.053529165797364,-2.909918508270291,0.01650582793300477,0.26221737506683185,-2.8859724069607244,0.007682755949777365,Downregulated (π < 0.05),
MRPL47,-1.032627779429827,10.191670283025056,-2.904993192802982,0.016641787942838607,0.26221737506683185,-2.89319644513209,0.014560010532945616,Downregulated (π < 0.05),
RRAD,1.024172277734083,10.682088144502828,2.9048036854181736,0.01664704188706787,0.26221737506683185,-2.8934744163772486,0.015077965248380858,Upregulated (π < 0.05),RRAD
ALDH1B1,-1.1995509051705628,11.85398865237576,-2.8418846027974967,0.016819787501048445,0.26221737506683185,-2.9329955788432276,0.007443571775353974,Downregulated (π < 0.05),
GDI2,0.9281281209456456,14.304408390489826,2.8417302904502617,0.016824324187257617,0.26221737506683185,-2.9332319085977994,0.022565388987226594,Upregulated (π < 0.05),
ERLIN2,-1.1356094971764925,11.22936206921796,-2.8411727795855106,0.016840724900343915,0.26221737506683185,-2.934085736192145,0.009679177606817888,Downregulated (π < 0.05),
ATP5PB,-1.5669750348155222,13.188144190170142,-2.8402349375252443,0.016868350332629973,0.26221737506683185,-2.935522034639795,0.001666736878060512,Downregulated (π < 0.05),
NDUFB8,-1.8229663354127386,12.998189029533455,-2.839341625644147,0.016894706387061833,0.26221737506683185,-2.9368901280866915,5.878264101914836e-4,Downregulated (π < 0.05),
CTNNA1,-0.9785277463271012,10.544342398291608,-2.894343921511733,0.016939664517371805,0.26221737506683185,-2.908818881193134,0.018489885014909457,Downregulated (π < 0.05),
DHCR24,-1.1332108039151727,10.077000995068678,-2.8927443772366366,0.01698487264946981,0.26221737506683185,-2.9111657467263226,0.009869325447564926,Downregulated (π < 0.05),
IMMT,-1.5960135510784355,14.611237602865026,-2.8311338796985743,0.017138809371756193,0.26221737506683185,-2.9494598008224084,0.0015184803744028475,Downregulated (π < 0.05),
COQ10A,-1.3602673458245302,12.963342714194207,-2.829355593408313,0.017192161541672708,0.26221737506683185,-2.952183046036895,0.003977202284273529,Downregulated (π < 0.05),
CNDP2,1.0506332898742201,12.65575734887367,2.824343872284145,0.01734342185785946,0.26221737506683185,-2.959857732711517,0.014124607528714774,Upregulated (π < 0.05),
ARHGDIB,0.8455518494867196,11.044667385371373,2.821018485688494,0.017444522698998155,0.26221737506683185,-2.9649498814817736,0.032601050350115,Upregulated (π < 0.05),
NDUFA2,-1.7888246223464055,13.304482298219988,-2.815536494902457,0.017612482620532707,0.26221737506683185,-2.973344099584852,7.279149803050419e-4,Downregulated (π < 0.05),
LUM,2.0581682892524693,15.549704250687748,2.8110956594989505,0.017749731586237334,0.26221737506683185,-2.980143741197563,2.4919657073590263e-4,Upregulated (π < 0.05),
PDP1,-1.6180547582329146,7.724724666197545,-3.024742382429164,0.01792819008434785,0.26221737506683185,-2.856288387203325,0.0014932287391079906,Downregulated (π < 0.05),
LRG1,1.0985475304310022,13.20103985480935,2.804662527719998,0.01795045899119103,0.26221737506683185,-2.989993355861844,0.012078667210786534,Upregulated (π < 0.05),
NDUFC2,-1.348765950791618,13.400606171789708,-2.8011806454418364,0.01806004861208382,0.26221737506683185,-2.99532408846356,0.004453708923108767,Downregulated (π < 0.05),
LACTB,-1.0995378417070079,11.811547224536646,-2.796064469197053,0.018222294025319392,0.26221737506683185,-3.0031565102873965,0.012231148291308067,Downregulated (π < 0.05),
